seq_no,control_flag,priority_no,modal,LT,Dpt_entity,Dpt_year,Dpt_week,Dpt_step,Arv_entity,Arv_year,Arv_week,Arv_step,Value,Value_onSC
YTOLEAF202305015,F,001202305015,B,4,YTO,2023,15,6,YTOLEAF,2023,19,6,33.0
YTOLEAF202305016,F,001202305016,B,4,YTO,2023,15,7,YTOLEAF,2023,19,7,32.5333333333333
YTOLEAF202305018,F,001202305018,B,4,YTO,2023,15,8,YTOLEAF,2023,19,8,31.0
YTOLEAF202305019,F,001202305019,B,4,YTO,2023,15,9,YTOLEAF,2023,19,9,31.899999999999636
YTOLEAF202305020,F,001202305020,B,4,YTO,2023,15,10,YTOLEAF,2023,19,10,32.0
YTOLEAF202305003,F,001202305003,B,4,YTO,2023,16,0,YTOLEAF,2023,20,0,34.0
YTOLEAF202305008,F,001202305008,B,4,YTO,2023,16,1,YTOLEAF,2023,20,1,32.0
YTOLEAF202305009,F,001202305009,B,4,YTO,2023,16,2,YTOLEAF,2023,20,2,33.0
YTOLEAF202305011,F,001202305011,B,4,YTO,2023,16,3,YTOLEAF,2023,20,3,35.43333333333294
YTOLEAF202305013,F,001202305013,B,4,YTO,2023,16,4,YTOLEAF,2023,20,4,32.0
YTOLEAF202305017,F,001202305017,B,4,YTO,2023,16,5,YTOLEAF,2023,20,5,31.000000000000455
YTOLEAF202305001,F,001202305001,B,4,YTO,2023,17,0,YTOLEAF,2023,21,0,35.86666666666679
YTOLEAF202305007,F,001202305007,B,4,YTO,2023,17,1,YTOLEAF,2023,21,1,35.0
YTOLEAF202305012,F,001202305012,B,4,YTO,2023,17,2,YTOLEAF,2023,21,2,34.0
YTOLEAF202306005,F,001202306005,B,4,YTO,2023,18,0,YTOLEAF,2023,22,0,31.0
YTOLEAF202306012,F,001202306012,B,4,YTO,2023,18,1,YTOLEAF,2023,22,1,28.0
YTOLEAF202306014,F,001202306014,B,4,YTO,2023,18,2,YTOLEAF,2023,22,2,29.0
YTOLEAF202306016,F,001202306016,B,4,YTO,2023,18,3,YTOLEAF,2023,22,3,27.0
YTOLEAF202306018,F,001202306018,B,4,YTO,2023,18,4,YTOLEAF,2023,22,4,28.0
YTOLEAF202306020,F,001202306020,B,4,YTO,2023,18,5,YTOLEAF,2023,22,5,28.0
YTOLEAF202306022,F,001202306022,B,4,YTO,2023,18,6,YTOLEAF,2023,22,6,25.999999999999545
YTOLEAF202306001,F,001202306001,B,4,YTO,2023,19,0,YTOLEAF,2023,23,0,30.866666666666788
YTOLEAF202306002,F,001202306002,B,4,YTO,2023,19,1,YTOLEAF,2023,23,1,30.0
YTOLEAF202306003,F,001202306003,B,4,YTO,2023,19,2,YTOLEAF,2023,23,2,30.233333333333576
YTOLEAF202306004,F,001202306004,B,4,YTO,2023,19,3,YTOLEAF,2023,23,3,31.0
YTOLEAF202306007,F,001202306007,B,4,YTO,2023,19,4,YTOLEAF,2023,23,4,29.0
YTOLEAF202306008,F,001202306008,B,4,YTO,2023,19,5,YTOLEAF,2023,23,5,29.566666666666606
YTOLEAF202306010,F,001202306010,B,4,YTO,2023,19,6,YTOLEAF,2023,23,6,28.0
YTOLEAF202306011,F,001202306011,B,4,YTO,2023,19,7,YTOLEAF,2023,23,7,29.533333333333758
YTOLEAF202306021,F,001202306021,B,4,YTO,2023,19,8,YTOLEAF,2023,23,8,26.966666666666697
YTOLEAF202306006,F,001202306006,B,4,YTO,2023,20,0,YTOLEAF,2023,24,0,29.199999999999818
YTOLEAF202306013,F,001202306013,B,4,YTO,2023,20,1,YTOLEAF,2023,24,1,28.899999999999636
YTOLEAF202306015,F,001202306015,B,4,YTO,2023,20,2,YTOLEAF,2023,24,2,27.866666666666788
YTOLEAF202306017,F,001202306017,B,4,YTO,2023,20,3,YTOLEAF,2023,24,3,27.233333333333576
YTOLEAF202306019,F,001202306019,B,4,YTO,2023,20,4,YTOLEAF,2023,24,4,28.0
YTOLEAF202306023,F,001202306023,B,4,YTO,2023,20,5,YTOLEAF,2023,24,5,26.0
YTOLEAF202306009,F,001202306009,B,4,YTO,2023,21,0,YTOLEAF,2023,25,0,30.0
YTOLEAF202307001,F,001202307001,B,4,YTO,2023,23,0,YTOLEAF,2023,27,0,26.0
YTOLEAF202307012,F,001202307012,B,4,YTO,2023,23,1,YTOLEAF,2023,27,1,25.366666666666788
YTOLEAF202307021,F,001202307021,B,4,YTO,2023,23,2,YTOLEAF,2023,27,2,23.0
YTOLEAF202307023,F,001202307023,B,4,YTO,2023,23,3,YTOLEAF,2023,27,3,23.0
YTOLEAF202307026,F,001202307026,B,4,YTO,2023,23,4,YTOLEAF,2023,27,4,24.0
YTOLEAF202307027,F,001202307027,B,4,YTO,2023,23,5,YTOLEAF,2023,27,5,24.0
YTOLEAF202307030,F,001202307030,B,4,YTO,2023,23,6,YTOLEAF,2023,27,6,22.0
YTOLEAF202307034,F,001202307034,B,4,YTO,2023,23,7,YTOLEAF,2023,27,7,23.0
YTOLEAF202307005,F,001202307005,B,4,YTO,2023,24,0,YTOLEAF,2023,28,0,24.0
YTOLEAF202307006,F,001202307006,B,4,YTO,2023,24,1,YTOLEAF,2023,28,1,25.0
YTOLEAF202307007,F,001202307007,B,4,YTO,2023,24,2,YTOLEAF,2023,28,2,25.0
YTOLEAF202307008,F,001202307008,B,4,YTO,2023,24,3,YTOLEAF,2023,28,3,25.0
YTOLEAF202307009,F,001202307009,B,4,YTO,2023,24,4,YTOLEAF,2023,28,4,25.0
YTOLEAF202307010,F,001202307010,B,4,YTO,2023,24,5,YTOLEAF,2023,28,5,25.0
YTOLEAF202307011,F,001202307011,B,4,YTO,2023,24,6,YTOLEAF,2023,28,6,24.999999999999773
YTOLEAF202307014,F,001202307014,B,4,YTO,2023,24,7,YTOLEAF,2023,28,7,24.0
YTOLEAF202307015,F,001202307015,B,4,YTO,2023,24,8,YTOLEAF,2023,28,8,26.0
YTOLEAF202307016,F,001202307016,B,4,YTO,2023,24,9,YTOLEAF,2023,28,9,26.0
YTOLEAF202307017,F,001202307017,B,4,YTO,2023,24,10,YTOLEAF,2023,28,10,25.63333333333344
YTOLEAF202307018,F,001202307018,B,4,YTO,2023,24,11,YTOLEAF,2023,28,11,24.999999999999773
YTOLEAF202307019,F,001202307019,B,4,YTO,2023,24,12,YTOLEAF,2023,28,12,25.0
YTOLEAF202307024,F,001202307024,B,4,YTO,2023,24,13,YTOLEAF,2023,28,13,25.333333333333258
YTOLEAF202307025,F,001202307025,B,4,YTO,2023,24,14,YTOLEAF,2023,28,14,24.0
YTOLEAF202307029,F,001202307029,B,4,YTO,2023,24,15,YTOLEAF,2023,28,15,22.0
YTOLEAF202307033,F,001202307033,B,4,YTO,2023,24,16,YTOLEAF,2023,28,16,22.999999999999773
YTOLEAF202307002,F,001202307002,B,4,YTO,2023,25,0,YTOLEAF,2023,29,0,26.800000000000182
YTOLEAF202307003,F,001202307003,B,4,YTO,2023,25,1,YTOLEAF,2023,29,1,24.0
YTOLEAF202307004,F,001202307004,B,4,YTO,2023,25,2,YTOLEAF,2023,29,2,24.0
YTOLEAF202307013,F,001202307013,B,4,YTO,2023,25,3,YTOLEAF,2023,29,3,28.0
YTOLEAF202307020,F,001202307020,B,4,YTO,2023,25,4,YTOLEAF,2023,29,4,24.566666666666833
YTOLEAF202307022,F,001202307022,B,4,YTO,2023,25,5,YTOLEAF,2023,29,5,25.0
YTOLEAF202307028,F,001202307028,B,4,YTO,2023,25,6,YTOLEAF,2023,29,6,23.333333333333258
YTOLEAF202307031,F,001202307031,B,4,YTO,2023,25,7,YTOLEAF,2023,29,7,22.0
YTOLEAF202307035,F,001202307035,B,4,YTO,2023,25,8,YTOLEAF,2023,29,8,23.0
YTOLEAF202307032,F,001202307032,B,4,YTO,2023,26,0,YTOLEAF,2023,30,0,22.16666666666697
YTOLEAF202308001,F,001202308001,B,4,YTO,2023,27,0,YTOLEAF,2023,31,0,23.0
YTOLEAF202308006,F,001202308006,B,4,YTO,2023,27,1,YTOLEAF,2023,31,1,20.0
YTOLEAF202308010,F,001202308010,B,4,YTO,2023,27,2,YTOLEAF,2023,31,2,20.0
YTOLEAF202308013,F,001202308013,B,4,YTO,2023,27,3,YTOLEAF,2023,31,3,20.0
YTOLEAF202308020,F,001202308020,B,4,YTO,2023,27,4,YTOLEAF,2023,31,4,19.0
YTOLEAF202308023,F,001202308023,B,4,YTO,2023,27,5,YTOLEAF,2023,31,5,20.0
YTOLEAF202308025,F,001202308025,B,4,YTO,2023,27,6,YTOLEAF,2023,31,6,19.66666666666663
YTOLEAF202308027,F,001202308027,B,4,YTO,2023,27,7,YTOLEAF,2023,31,7,18.0
YTOLEAF202308029,F,001202308029,B,4,YTO,2023,27,8,YTOLEAF,2023,31,8,19.0
YTOLEAF202308030,F,001202308030,B,4,YTO,2023,27,9,YTOLEAF,2023,31,9,19.66666666666663
YTOLEAF202308031,F,001202308031,B,4,YTO,2023,27,10,YTOLEAF,2023,31,10,18.666666666666742
YTOLEAF202308033,F,001202308033,B,4,YTO,2023,27,11,YTOLEAF,2023,31,11,17.0
YTOLEAF202308002,F,001202308002,B,4,YTO,2023,29,0,YTOLEAF,2023,33,0,21.0
YTOLEAF202308003,F,001202308003,B,4,YTO,2023,29,1,YTOLEAF,2023,33,1,20.0
YTOLEAF202308005,F,001202308005,B,4,YTO,2023,29,2,YTOLEAF,2023,33,2,19.0
YTOLEAF202308008,F,001202308008,B,4,YTO,2023,29,3,YTOLEAF,2023,33,3,18.999999999999886
YTOLEAF202308009,F,001202308009,B,4,YTO,2023,29,4,YTOLEAF,2023,33,4,20.0
YTOLEAF202308011,F,001202308011,B,4,YTO,2023,29,5,YTOLEAF,2023,33,5,21.0
YTOLEAF202308012,F,001202308012,B,4,YTO,2023,29,6,YTOLEAF,2023,33,6,20.000000000000114
YTOLEAF202308014,F,001202308014,B,4,YTO,2023,29,7,YTOLEAF,2023,33,7,21.0
YTOLEAF202308015,F,001202308015,B,4,YTO,2023,29,8,YTOLEAF,2023,33,8,20.0
YTOLEAF202308016,F,001202308016,B,4,YTO,2023,29,9,YTOLEAF,2023,33,9,20.5
YTOLEAF202308018,F,001202308018,B,4,YTO,2023,29,10,YTOLEAF,2023,33,10,19.0
YTOLEAF202308021,F,001202308021,B,4,YTO,2023,29,11,YTOLEAF,2023,33,11,22.833333333333258
YTOLEAF202308022,F,001202308022,B,4,YTO,2023,29,12,YTOLEAF,2023,33,12,20.5
YTOLEAF202308024,F,001202308024,B,4,YTO,2023,29,13,YTOLEAF,2023,33,13,22.0
YTOLEAF202308026,F,001202308026,B,4,YTO,2023,29,14,YTOLEAF,2023,33,14,20.000000000000114
YTOLEAF202308004,F,001202308004,B,4,YTO,2023,30,0,YTOLEAF,2023,34,0,20.0
YTOLEAF202308007,F,001202308007,B,4,YTO,2023,30,1,YTOLEAF,2023,34,1,21.000000000000114
YTOLEAF202308017,F,001202308017,B,4,YTO,2023,30,2,YTOLEAF,2023,34,2,21.0
YTOLEAF202308019,F,001202308019,B,4,YTO,2023,30,3,YTOLEAF,2023,34,3,21.0
YTOLEAF202308028,F,001202308028,B,4,YTO,2023,30,4,YTOLEAF,2023,34,4,20.16666666666663
YTOLEAF202308032,F,001202308032,B,4,YTO,2023,30,5,YTOLEAF,2023,34,5,16.999999999999943
YTOLEAF202309014,F,001202309014,B,4,YTO,2023,31,0,YTOLEAF,2023,35,0,15.166666666666686
YTOLEAF202309016,F,001202309016,B,4,YTO,2023,31,1,YTOLEAF,2023,35,1,16.0
YTOLEAF202309018,F,001202309018,B,4,YTO,2023,31,2,YTOLEAF,2023,35,2,14.0
YTOLEAF202309020,F,001202309020,B,4,YTO,2023,31,3,YTOLEAF,2023,35,3,15.0
YTOLEAF202309022,F,001202309022,B,4,YTO,2023,31,4,YTOLEAF,2023,35,4,14.5
YTOLEAF202309001,F,001202309001,B,4,YTO,2023,32,0,YTOLEAF,2023,36,0,17.166666666666686
YTOLEAF202309002,F,001202309002,B,4,YTO,2023,32,1,YTOLEAF,2023,36,1,18.0
YTOLEAF202309003,F,001202309003,B,4,YTO,2023,32,2,YTOLEAF,2023,36,2,18.0
YTOLEAF202309004,F,001202309004,B,4,YTO,2023,32,3,YTOLEAF,2023,36,3,17.66666666666663
YTOLEAF202309005,F,001202309005,B,4,YTO,2023,32,4,YTOLEAF,2023,36,4,16.0
YTOLEAF202309006,F,001202309006,B,4,YTO,2023,32,5,YTOLEAF,2023,36,5,16.0
YTOLEAF202309009,F,001202309009,B,4,YTO,2023,32,6,YTOLEAF,2023,36,6,16.999999999999943
YTOLEAF202309010,F,001202309010,B,4,YTO,2023,32,7,YTOLEAF,2023,36,7,17.0
YTOLEAF202309011,F,001202309011,B,4,YTO,2023,32,8,YTOLEAF,2023,36,8,16.666666666666686
YTOLEAF202309012,F,001202309012,B,4,YTO,2023,32,9,YTOLEAF,2023,36,9,15.0
YTOLEAF202309013,F,001202309013,B,4,YTO,2023,32,10,YTOLEAF,2023,36,10,15.0
YTOLEAF202309015,F,001202309015,B,4,YTO,2023,32,11,YTOLEAF,2023,36,11,16.0
YTOLEAF202309019,F,001202309019,B,4,YTO,2023,32,12,YTOLEAF,2023,36,12,14.166666666666686
YTOLEAF202309008,F,001202309008,B,4,YTO,2023,33,0,YTOLEAF,2023,37,0,14.0
YTOLEAF202309017,F,001202309017,B,4,YTO,2023,33,1,YTOLEAF,2023,37,1,15.666666666666657
YTOLEAF202309021,F,001202309021,B,4,YTO,2023,34,0,YTOLEAF,2023,38,0,15.0
YTOLEAF202309007,F,001202309007,B,4,YTO,2023,35,0,YTOLEAF,2023,39,0,16.166666666666742
YTOLEAF202310002,F,001202310002,B,4,YTO,2023,36,0,YTOLEAF,2023,40,0,11.0
YTOLEAF202310003,F,001202310003,B,4,YTO,2023,36,1,YTOLEAF,2023,40,1,13.0
YTOLEAF202310008,F,001202310008,B,4,YTO,2023,36,2,YTOLEAF,2023,40,2,11.999999999999986
YTOLEAF202310010,F,001202310010,B,4,YTO,2023,36,3,YTOLEAF,2023,40,3,11.0
YTOLEAF202310011,F,001202310011,B,4,YTO,2023,36,4,YTOLEAF,2023,40,4,14.000000000000014
YTOLEAF202310013,F,001202310013,B,4,YTO,2023,36,5,YTOLEAF,2023,40,5,11.000000000000004
YTOLEAF202310017,F,001202310017,B,4,YTO,2023,36,6,YTOLEAF,2023,40,6,12.833333333333343
YTOLEAF202310019,F,001202310019,B,4,YTO,2023,36,7,YTOLEAF,2023,40,7,10.5
YTOLEAF202310022,F,001202310022,B,4,YTO,2023,36,8,YTOLEAF,2023,40,8,10.666666666666671
YTOLEAF202310005,F,001202310005,B,4,YTO,2023,37,0,YTOLEAF,2023,41,0,11.0
YTOLEAF202310007,F,001202310007,B,4,YTO,2023,37,1,YTOLEAF,2023,41,1,10.0
YTOLEAF202310014,F,001202310014,B,4,YTO,2023,37,2,YTOLEAF,2023,41,2,12.5
YTOLEAF202310015,F,001202310015,B,4,YTO,2023,37,3,YTOLEAF,2023,41,3,12.999999999999996
YTOLEAF202310016,F,001202310016,B,4,YTO,2023,37,4,YTOLEAF,2023,41,4,13.666666666666671
YTOLEAF202310018,F,001202310018,B,4,YTO,2023,37,5,YTOLEAF,2023,41,5,12.000000000000014
YTOLEAF202310020,F,001202310020,B,4,YTO,2023,37,6,YTOLEAF,2023,41,6,10.0
YTOLEAF202310021,F,001202310021,B,4,YTO,2023,37,7,YTOLEAF,2023,41,7,10.833333333333314
YTOLEAF202310023,F,001202310023,B,4,YTO,2023,37,8,YTOLEAF,2023,41,8,9.000000000000014
YTOLEAF202310001,F,001202310001,B,4,YTO,2023,38,0,YTOLEAF,2023,42,0,13.0
YTOLEAF202310004,F,001202310004,B,4,YTO,2023,38,1,YTOLEAF,2023,42,1,13.333333333333314
YTOLEAF202310009,F,001202310009,B,4,YTO,2023,38,2,YTOLEAF,2023,42,2,14.0
YTOLEAF202310012,F,001202310012,B,4,YTO,2023,38,3,YTOLEAF,2023,42,3,13.166666666666686
YTOLEAF202310006,F,001202310006,B,4,YTO,2023,39,0,YTOLEAF,2023,43,0,12.0
YTOLEAF202311001,F,001202311001,B,4,YTO,2023,40,0,YTOLEAF,2023,44,0,9.5
YTOLEAF202311003,F,001202311003,B,4,YTO,2023,40,1,YTOLEAF,2023,44,1,8.0
YTOLEAF202311004,F,001202311004,B,4,YTO,2023,40,2,YTOLEAF,2023,44,2,8.500000000000028
YTOLEAF202311009,F,001202311009,B,4,YTO,2023,40,3,YTOLEAF,2023,44,3,6.0
YTOLEAF202311011,F,001202311011,B,4,YTO,2023,40,4,YTOLEAF,2023,44,4,7.666666666666714
YTOLEAF202311012,F,001202311012,B,4,YTO,2023,40,5,YTOLEAF,2023,44,5,3.5000000000000284
YTOLEAF202311013,F,001202311013,B,4,YTO,2023,40,6,YTOLEAF,2023,44,6,0.5
YTOLEAF202311002,F,001202311002,B,4,YTO,2023,41,0,YTOLEAF,2023,45,0,10.0
YTOLEAF202311007,F,001202311007,B,4,YTO,2023,41,1,YTOLEAF,2023,45,1,6.0
YTOLEAF202311005,F,001202311005,B,4,YTO,2023,42,0,YTOLEAF,2023,46,0,9.0
YTOLEAF202311010,F,001202311010,B,4,YTO,2023,42,1,YTOLEAF,2023,46,1,7.833333333333314
YTOLEAF202311006,F,001202311006,B,4,YTO,2023,43,0,YTOLEAF,2023,47,0,7.0
YTOLEAF202311008,F,001202311008,B,4,YTO,2023,43,1,YTOLEAF,2023,47,1,8.0
YTOLEAF202312001,F,001202312001,B,4,YTO,2023,48,0,YTOLEAF,2023,52,0,0.0
YTOLEAF202401006,F,001202401006,B,4,YTO,2023,49,0,YTOLEAF,2024,1,0,48.733333333332666
YTOLEAF202401009,F,001202401009,B,4,YTO,2023,49,1,YTOLEAF,2024,1,1,46.83333333333303
YTOLEAF202401011,F,001202401011,B,4,YTO,2023,49,2,YTOLEAF,2024,1,2,46.03333333333285
YTOLEAF202401002,F,001202401002,B,4,YTO,2023,50,0,YTOLEAF,2024,2,0,-5461.366666666667
YTOLEAF202401003,F,001202401003,B,4,YTO,2023,50,1,YTOLEAF,2024,2,1,51.16666666666697
YTOLEAF202401004,F,001202401004,B,4,YTO,2023,50,2,YTOLEAF,2024,2,2,51.0
YTOLEAF202401005,F,001202401005,B,4,YTO,2023,50,3,YTOLEAF,2024,2,3,48.433333333333394
YTOLEAF202401007,F,001202401007,B,4,YTO,2023,51,0,YTOLEAF,2024,3,0,47.63333333333412
YTOLEAF202401008,F,001202401008,B,4,YTO,2023,51,1,YTOLEAF,2024,3,1,47.63333333333321
YTOLEAF202401010,F,001202401010,B,4,YTO,2023,51,2,YTOLEAF,2024,3,2,46.53333333333376
YTOLEAF202401012,F,001202401012,B,4,YTO,2023,51,3,YTOLEAF,2024,3,3,45.433333333333394
YTOLEAF202401001,F,001202401001,B,4,YTO,2023,52,0,YTOLEAF,2024,4,0,0.0
YTOLEAF202402002,F,001202402002,B,4,YTO,2024,1,0,YTOLEAF,2024,5,0,43.99999999999909
YTOLEAF202402008,F,001202402008,B,4,YTO,2024,1,1,YTOLEAF,2024,5,1,42.433333333333394
YTOLEAF202402004,F,001202402004,B,4,YTO,2024,2,0,YTOLEAF,2024,6,0,44.13333333333321
YTOLEAF202402005,F,001202402005,B,4,YTO,2024,2,1,YTOLEAF,2024,6,1,43.099999999999454
YTOLEAF202402006,F,001202402006,B,4,YTO,2024,2,2,YTOLEAF,2024,6,2,44.0
YTOLEAF202402007,F,001202402007,B,4,YTO,2024,2,3,YTOLEAF,2024,6,3,42.46666666666715
YTOLEAF202402001,F,001202402001,B,4,YTO,2024,3,0,YTOLEAF,2024,7,0,45.80000000000018
YTOLEAF202402003,F,001202402003,B,4,YTO,2024,4,0,YTOLEAF,2024,8,0,44.766666666667334
YTOLEAF202403002,F,001202403002,B,4,YTO,2024,5,0,YTOLEAF,2024,9,0,41.0
YTOLEAF202403010,F,001202403010,B,4,YTO,2024,5,1,YTOLEAF,2024,9,1,39.933333333333394
YTOLEAF202403012,F,001202403012,B,4,YTO,2024,5,2,YTOLEAF,2024,9,2,38.30000000000018
YTOLEAF202403005,F,001202403005,B,4,YTO,2024,6,0,YTOLEAF,2024,10,0,40.100000000000364
YTOLEAF202403006,F,001202403006,B,4,YTO,2024,6,1,YTOLEAF,2024,10,1,41.0
YTOLEAF202403007,F,001202403007,B,4,YTO,2024,6,2,YTOLEAF,2024,10,2,40.96666666666624
YTOLEAF202403008,F,001202403008,B,4,YTO,2024,6,3,YTOLEAF,2024,10,3,39.0
YTOLEAF202403001,F,001202403001,B,4,YTO,2024,7,0,YTOLEAF,2024,11,0,42.80000000000018
YTOLEAF202403003,F,001202403003,B,4,YTO,2024,7,1,YTOLEAF,2024,11,1,41.766666666666424
